severity_code,severity_label,population,disaster_type_code,disaster_type_label,water_purification_units,emergency_shelter_kits,medical_supply_crates,sar_equipment_sets,communication_radios,portable_generators,food_ration_packages,thermal_blankets,first_aid_stations,evacuation_vehicles
3,SEVERE,3360377,0,earthquake,18775,13644,9750,10039,6731,6842,17827,16742,3236,3223
3,SEVERE,4738168,1,cyclone,30377,34657,13578,10351,9391,15331,32015,35869,4198,6490
1,MINOR,4776194,1,cyclone,3404,3507,1271,951,985,784,3238,3161,471,568
1,MINOR,3854818,1,cyclone,2832,2505,1126,472,1085,516,2587,2861,381,500
1,MINOR,2216381,0,earthquake,1053,832,663,446,391,257,1195,990,244,211
3,SEVERE,4287424,0,earthquake,20142,21907,13728,13070,8872,8285,22500,24615,4589,4634
0,NONE,1058595,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,4661285,0,earthquake,2514,2451,1571,743,987,405,2328,2257,496,476
0,NONE,1218710,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,4609639,0,earthquake,10566,9096,4969,4375,4065,2687,9908,9095,2465,2070
0,NONE,2468319,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,1439592,0,earthquake,611,715,431,258,304,160,694,611,140,148
2,MODERATE,3276021,0,earthquake,6306,6580,3181,3029,3239,1554,6317,5975,1725,1840
4,CATASTROPHIC,156454,1,cyclone,1811,2275,1119,825,930,1274,1706,2043,496,566
0,NONE,4196659,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,2738343,0,earthquake,1203,1405,801,567,516,255,1400,1434,257,309
3,SEVERE,3578902,0,earthquake,18705,19814,11016,11595,7664,7520,16716,18205,3275,3585
3,SEVERE,3269083,0,earthquake,16126,19708,9599,9049,6833,5226,16475,17692,2959,3716
3,SEVERE,3477356,1,cyclone,21226,22031,9210,9944,8116,10852,22945,24193,3374,4525
1,MINOR,4053899,0,earthquake,2317,2086,1378,699,662,415,1908,2205,392,411
2,MODERATE,4264080,1,cyclone,10484,10310,4170,3905,4805,3001,11261,11286,2345,2281
3,SEVERE,602651,0,earthquake,3259,3367,1577,1936,970,1194,3348,2847,511,611
4,CATASTROPHIC,4187398,1,cyclone,55258,62779,28874,23030,24424,31885,53708,68709,12952,15237
3,SEVERE,1882375,0,earthquake,10457,9980,4911,5392,3397,3812,8539,8781,1712,1837
3,SEVERE,2336506,1,cyclone,17515,17682,6460,5790,5214,6732,15915,18690,2199,2494
1,MINOR,4777234,1,cyclone,3676,3450,1482,694,1182,715,3392,4040,479,595
2,MODERATE,2611401,0,earthquake,4307,5349,2606,2818,2588,1465,4735,5874,1301,1613
4,CATASTROPHIC,2645307,1,cyclone,35812,36921,16882,17323,15962,19014,33518,46102,8659,9368
1,MINOR,4179388,0,earthquake,1988,2195,1348,775,902,379,1961,1786,356,379
2,MODERATE,2197047,1,cyclone,6312,6060,1941,1767,2454,2015,5621,7011,1285,1173
0,NONE,3989512,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,3114917,0,earthquake,5791,6769,2708,3413,3662,1783,6312,5586,1557,1509
2,MODERATE,447905,1,cyclone,1118,1244,433,307,508,332,1307,1639,253,247
1,MINOR,11357,1,cyclone,7,7,3,1,2,1,6,8,0,1
2,MODERATE,1369993,0,earthquake,3115,3269,1349,1430,1392,595,3021,3062,613,707
0,NONE,272659,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,2809355,1,cyclone,7078,9157,2832,2219,3285,2250,7136,8140,1497,1701
4,CATASTROPHIC,4300015,1,cyclone,52382,51533,27529,28804,23756,28401,57688,63788,12647,17661
3,SEVERE,2015354,0,earthquake,9649,9570,6574,5859,3307,4011,8527,12277,1820,1982
3,SEVERE,3290302,1,cyclone,20766,24003,11377,8502,9064,8837,22065,25060,3405,4491
4,CATASTROPHIC,1388963,1,cyclone,20707,20397,9311,7461,8328,11597,19512,18572,4283,5412
0,NONE,3504214,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,1660626,1,cyclone,1064,1298,497,253,337,262,995,1260,160,215
3,SEVERE,4779069,0,earthquake,22687,26170,16848,13223,10781,8164,24374,24516,4069,4383
3,SEVERE,361116,1,cyclone,2497,2272,1101,677,968,1083,1972,2878,420,393
3,SEVERE,217975,1,cyclone,1387,1447,603,477,489,615,1366,1564,234,279
0,NONE,2178270,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,673346,0,earthquake,322,333,179,128,141,64,280,320,60,69
1,MINOR,4549349,1,cyclone,2830,2959,1395,759,949,661,2868,2909,420,593
1,MINOR,1355610,1,cyclone,934,981,484,219,321,226,848,1056,141,146
4,CATASTROPHIC,48022,0,earthquake,394,509,360,304,295,298,481,441,148,132
0,NONE,1675074,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,2826614,0,earthquake,1088,1255,901,536,542,285,1614,1141,317,319
2,MODERATE,3003780,1,cyclone,6677,8241,2932,2655,3716,2616,8745,8599,1232,2051
1,MINOR,3925864,0,earthquake,2229,1694,1355,815,797,455,2226,2090,411,416
4,CATASTROPHIC,3124027,0,earthquake,29860,34809,25777,17621,16556,15897,33295,26746,8355,8742
3,SEVERE,2390785,0,earthquake,11818,12111,6949,7048,4023,4952,12728,12543,2639,2438
4,CATASTROPHIC,4616145,1,cyclone,60744,71631,36217,23175,22883,32893,60585,60959,15817,19856
0,NONE,1912768,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,4678588,1,cyclone,29851,34405,12620,10364,11802,15353,28520,30411,6215,6054
3,SEVERE,4829440,0,earthquake,22951,23120,12584,15869,9615,10081,24953,22462,4432,4610
0,NONE,4623885,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,4445732,1,cyclone,2660,3257,1255,701,1222,643,3473,3581,403,508
1,MINOR,4294282,0,earthquake,1876,2284,1458,828,698,444,1962,1994,442,482
3,SEVERE,2291707,1,cyclone,13824,15136,6514,5476,5667,7034,13220,18737,2225,2494
0,NONE,4956735,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2492806,1,cyclone,31908,36011,15556,15730,10794,18533,36103,32292,7777,8363
0,NONE,2756308,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,1218851,1,cyclone,881,908,364,197,300,178,862,763,103,122
0,NONE,631377,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1532519,0,earthquake,13602,12961,11022,10889,8606,8082,14582,14478,3997,4657
4,CATASTROPHIC,4374237,1,cyclone,58378,64324,32895,28624,29327,34493,52721,68336,13882,16972
3,SEVERE,2696075,0,earthquake,14559,11849,7116,8992,4931,6221,13104,13999,2786,2503
1,MINOR,4875364,0,earthquake,2612,2492,1464,838,1134,462,2567,2083,478,501
2,MODERATE,2700259,1,cyclone,7250,7677,2833,1915,3304,2048,7183,8159,1178,1406
4,CATASTROPHIC,2414207,1,cyclone,27203,39609,19670,13219,17071,16498,34504,36273,5934,8142
3,SEVERE,2372009,0,earthquake,11294,11536,7500,7463,4700,4600,12974,11494,2089,2278
0,NONE,868308,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,482793,1,cyclone,1108,1528,528,327,560,318,896,1270,243,306
3,SEVERE,505365,0,earthquake,2206,2264,1529,1682,873,931,2246,2599,463,454
1,MINOR,893708,0,earthquake,544,450,307,168,178,95,413,439,86,93
0,NONE,4583130,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1384819,0,earthquake,12918,13183,9125,9962,7696,6720,12719,14973,4037,4199
2,MODERATE,942439,0,earthquake,1595,1678,1015,1182,996,505,1741,1850,442,494
2,MODERATE,731586,0,earthquake,1346,1198,572,784,587,323,1504,1476,377,366
2,MODERATE,1741078,0,earthquake,3658,3527,1869,1439,1764,905,3137,3667,670,859
2,MODERATE,194661,1,cyclone,469,541,196,169,236,157,510,540,83,121
2,MODERATE,257061,0,earthquake,555,512,241,265,270,121,522,577,155,139
3,SEVERE,1899791,1,cyclone,13775,13968,5856,5101,3473,5344,10668,11563,1753,2018
3,SEVERE,4662045,1,cyclone,31064,32662,13967,10428,9993,13478,33912,30081,5287,5674
1,MINOR,1084258,0,earthquake,584,587,355,217,217,118,485,477,103,111
1,MINOR,2117229,0,earthquake,1261,1063,762,445,404,236,1032,1085,183,179
4,CATASTROPHIC,3379796,0,earthquake,40373,31062,27121,26768,16068,19244,36989,37658,12336,11255
4,CATASTROPHIC,1617243,0,earthquake,17782,16053,8554,10302,6823,8492,14259,15192,5700,5160
2,MODERATE,3915160,0,earthquake,7268,8474,3753,3539,3502,2013,8545,8121,1872,1605
1,MINOR,2815952,1,cyclone,1661,1966,874,339,747,401,1586,2310,280,379
0,NONE,2103866,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,2823528,1,cyclone,6432,8424,2934,2021,3486,2229,8093,6966,1503,1932
1,MINOR,3086479,1,cyclone,2082,2079,955,495,707,473,2087,1746,324,397
0,NONE,3178209,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,1476201,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,202565,0,earthquake,960,831,546,517,459,430,1092,1072,205,232
3,SEVERE,1016491,0,earthquake,4865,4089,2851,2880,1898,2157,4912,5784,993,1140
1,MINOR,1166533,0,earthquake,663,541,307,232,244,108,680,574,108,139
0,NONE,2617903,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,3404397,1,cyclone,18406,20897,9310,8628,7030,9280,19619,26404,3789,4148
3,SEVERE,4420655,0,earthquake,20129,21854,11195,14200,8473,8656,22256,17756,4114,4480
3,SEVERE,2256483,1,cyclone,15565,15664,6552,5505,6042,7531,14314,18223,2212,2716
0,NONE,1669023,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,1896415,1,cyclone,12891,13723,5946,3937,5050,5196,12097,13304,1909,2250
0,NONE,4127901,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,937017,0,earthquake,1887,1764,923,911,1061,482,2006,1892,449,485
0,NONE,1369134,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,542750,1,cyclone,7902,6431,4478,3470,3599,4217,6748,7259,1363,2079
1,MINOR,2515800,0,earthquake,1246,1298,789,511,355,233,1295,1244,264,277
1,MINOR,3946070,0,earthquake,2160,1958,1417,795,751,355,1871,1815,388,461
3,SEVERE,4652397,1,cyclone,31957,31380,16413,11295,11051,13465,26128,34577,4819,5516
3,SEVERE,4566612,1,cyclone,25988,31626,14002,10774,11182,14763,31976,37186,5025,5752
3,SEVERE,3432471,1,cyclone,24059,21996,8378,8039,8752,11284,19521,27621,3821,4369
3,SEVERE,4351161,1,cyclone,26981,32850,13814,10101,13097,11082,27626,30116,4518,4203
3,SEVERE,155790,1,cyclone,1070,1198,461,410,297,418,1029,1206,141,191
1,MINOR,3759438,1,cyclone,2765,2438,1094,659,1011,605,2306,2525,384,410
4,CATASTROPHIC,413742,1,cyclone,6045,5891,3148,2197,2546,2613,5717,6429,1081,1716
2,MODERATE,1160622,0,earthquake,2473,2092,1062,1046,1043,605,2343,2494,416,557
4,CATASTROPHIC,2767584,0,earthquake,28105,28521,20737,19973,16099,16871,26556,30360,10058,9129
0,NONE,3436258,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2667821,0,earthquake,14093,13386,8216,7525,4895,5740,13040,13232,2742,2738
3,SEVERE,4146154,1,cyclone,27276,28434,12974,10186,10714,13107,28884,35297,4512,4895
0,NONE,524434,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1379671,1,cyclone,15459,20522,11378,8163,8806,11247,21002,23198,4320,5415
4,CATASTROPHIC,3270356,1,cyclone,34999,48760,26243,16800,17130,23000,43749,46576,9298,11675
1,MINOR,4858525,1,cyclone,2992,3659,1238,744,959,677,3360,3828,488,592
3,SEVERE,3216150,1,cyclone,18886,21123,8800,6791,7126,9604,20695,23598,3001,3721
1,MINOR,2855859,1,cyclone,1760,1910,1039,492,677,447,2027,2203,256,338
0,NONE,4147915,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,1759879,1,cyclone,1054,1246,534,297,413,285,1186,1362,166,216
2,MODERATE,2537996,0,earthquake,5254,4772,2841,3203,2371,1209,4850,4411,1157,1377
4,CATASTROPHIC,2900056,1,cyclone,36634,34361,19730,15125,20441,21862,35451,40721,7517,12029
0,NONE,847694,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,646142,1,cyclone,373,430,185,119,150,91,416,401,49,66
1,MINOR,149389,1,cyclone,95,87,46,20,34,22,93,86,17,17
3,SEVERE,1929772,1,cyclone,13545,13100,6678,4288,4712,6085,14442,11660,2372,2587
2,MODERATE,4554306,0,earthquake,8786,9186,5196,4563,3782,2360,8474,9896,2435,2612
4,CATASTROPHIC,3594895,1,cyclone,50974,55815,23480,21749,25815,25104,55144,50961,9865,13324
3,SEVERE,4555827,1,cyclone,24050,24265,13802,11063,12485,14828,23688,33649,4238,4737
2,MODERATE,248422,1,cyclone,697,654,240,154,326,201,646,631,139,139
3,SEVERE,4731243,1,cyclone,32615,30308,15450,9336,11348,13388,30611,31275,4639,5047
3,SEVERE,3697624,1,cyclone,25846,27754,9749,9761,7988,11063,20145,27234,3326,4237
2,MODERATE,3339382,0,earthquake,6465,5998,3442,3328,3776,1445,6936,7093,1678,1334
1,MINOR,4071944,0,earthquake,1950,2054,1217,745,951,346,2182,2015,484,421
1,MINOR,4384395,0,earthquake,1754,2147,1406,968,683,379,1645,2383,447,500
0,NONE,3557528,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1578698,0,earthquake,15293,15182,11940,9189,8831,7256,17278,16250,3749,4741
0,NONE,3276034,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,2437997,0,earthquake,1412,1335,873,490,501,237,1184,1091,245,224
4,CATASTROPHIC,2941937,0,earthquake,27395,29149,19972,18491,14417,14838,33093,26303,8310,9311
2,MODERATE,1432666,0,earthquake,2878,2883,1293,1544,1635,810,2809,2125,733,723
0,NONE,1157060,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,4269322,1,cyclone,3248,3740,1377,712,1031,684,2951,3292,386,526
1,MINOR,2112139,1,cyclone,1390,1442,487,338,522,300,1214,1444,227,303
2,MODERATE,3704277,1,cyclone,10454,9684,3488,2826,4758,3044,9536,11022,1938,2348
2,MODERATE,3472455,0,earthquake,7215,6609,3757,3167,3578,1731,8233,7721,1974,1602
0,NONE,2098121,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,4068445,0,earthquake,22178,21000,12179,14259,9884,7659,16273,16074,4606,4049
4,CATASTROPHIC,4978138,0,earthquake,46031,48310,35571,33457,22308,22937,55796,50999,15848,13591
3,SEVERE,4281195,1,cyclone,27774,32566,13408,10225,10293,11452,31911,41620,4139,5161
4,CATASTROPHIC,173808,0,earthquake,1886,1796,1378,1003,841,904,1837,1735,434,512
1,MINOR,1367918,1,cyclone,897,1141,402,215,334,210,901,1066,120,162
1,MINOR,3373816,1,cyclone,2481,2227,1052,536,844,472,2217,2810,305,351
2,MODERATE,1667716,0,earthquake,3219,3519,1616,1900,1605,762,3729,3351,743,873
3,SEVERE,965684,0,earthquake,4874,4752,2408,2590,2291,1947,5478,4977,1085,1019
1,MINOR,2389669,1,cyclone,1488,1838,674,367,652,331,1649,1486,215,280
0,NONE,1296186,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2659720,0,earthquake,24303,25036,21026,17174,13464,12257,25762,26474,7354,7212
2,MODERATE,903571,0,earthquake,1902,1753,692,839,945,463,1798,1730,380,495
1,MINOR,3324078,0,earthquake,1422,1628,894,730,703,320,1776,1414,329,297
3,SEVERE,4213037,1,cyclone,25780,31834,15309,10290,8382,13132,25947,33102,3640,4309
2,MODERATE,807463,0,earthquake,1204,1451,920,779,865,420,1584,1347,350,349
0,NONE,4947950,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,1066458,0,earthquake,563,483,325,233,188,125,481,620,96,106
3,SEVERE,4539205,0,earthquake,19323,23705,13530,11272,7560,8491,22505,25849,4048,4783
3,SEVERE,4632991,1,cyclone,28001,35995,14195,10278,11357,11571,30439,37026,4549,5954
1,MINOR,4447411,0,earthquake,2095,2190,1440,868,887,426,2187,2372,526,370
1,MINOR,2718452,1,cyclone,1775,1861,770,381,612,441,1783,2176,239,373
0,NONE,2364918,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,4742594,1,cyclone,55935,70139,33971,25591,29394,37678,69239,73966,15491,20325
0,NONE,4214038,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,118724,1,cyclone,314,285,115,82,139,101,322,330,62,65
0,NONE,2648986,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1919614,0,earthquake,20601,19375,13664,13356,8697,9240,18939,14358,5809,7096
4,CATASTROPHIC,2703855,1,cyclone,32195,33713,18340,16095,15843,19520,36892,41369,8338,10892
2,MODERATE,1062563,1,cyclone,2596,2517,1013,857,1420,792,3582,3049,562,599
3,SEVERE,2388351,0,earthquake,12489,13026,7404,6892,5041,5187,12395,10943,2345,2614
4,CATASTROPHIC,3473142,1,cyclone,43344,45862,22901,18212,21288,27144,48873,55561,11717,11666
0,NONE,3069180,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2161594,0,earthquake,12144,10322,6452,6624,4305,4454,8727,10657,2144,1732
2,MODERATE,798001,0,earthquake,1746,1609,752,878,930,400,1815,1567,437,384
0,NONE,1689575,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,1142334,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2261879,0,earthquake,25009,21044,17726,17229,11939,12002,21227,26821,6814,6990
3,SEVERE,3145523,1,cyclone,20219,20445,10041,8904,8514,9169,21804,25581,3183,3765
2,MODERATE,4437387,1,cyclone,10330,12211,3884,3502,6509,3157,10282,13035,2195,2399
4,CATASTROPHIC,4770728,0,earthquake,45433,53004,31682,29515,24095,20297,52802,50569,13453,13609
0,NONE,2009414,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,4847167,1,cyclone,36317,35864,13552,11271,10486,16092,30713,35486,5254,4839
0,NONE,419870,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,877727,0,earthquake,459,514,262,177,173,76,454,372,87,88
4,CATASTROPHIC,3092037,0,earthquake,28728,33049,21801,20123,13804,16701,31026,27424,9101,8528
2,MODERATE,4117036,1,cyclone,9547,11708,4174,2587,5351,3735,10852,14030,1800,2292
0,NONE,707593,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2943772,0,earthquake,30992,30389,20244,20371,16330,12817,31762,23222,8331,10165
0,NONE,4297278,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1930410,1,cyclone,23360,32091,12837,8613,12813,16448,24503,22891,5759,8389
0,NONE,2457407,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,2290869,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,775411,1,cyclone,4053,6013,2094,1946,2223,2520,4550,4965,715,946
0,NONE,3246971,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2123361,0,earthquake,12019,8903,7320,6208,3758,4141,9849,11084,1985,1717
4,CATASTROPHIC,102491,0,earthquake,1157,1069,699,727,517,522,1010,1063,331,320
3,SEVERE,69468,1,cyclone,411,431,193,159,194,234,424,544,68,85
2,MODERATE,1292253,1,cyclone,2728,4118,1323,1202,1343,953,3705,3593,711,765
1,MINOR,2296076,1,cyclone,1529,1959,715,338,627,318,1749,1502,235,317
4,CATASTROPHIC,2686476,1,cyclone,28413,46053,17978,16751,14924,23247,32479,35494,7891,9157
3,SEVERE,3121754,1,cyclone,21014,22708,10356,7889,7276,8362,20994,24289,3318,3637
0,NONE,1978209,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,116242,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,846299,1,cyclone,508,621,280,150,180,125,487,560,79,105
4,CATASTROPHIC,1624611,1,cyclone,17440,22406,9632,7956,9695,11322,21835,28450,4570,5693
4,CATASTROPHIC,2592177,0,earthquake,24067,24769,19743,14936,11862,14945,17888,25591,8966,9261
2,MODERATE,3001441,0,earthquake,5091,6994,3159,3409,3263,1498,5231,5664,1739,1708
2,MODERATE,1210822,0,earthquake,2370,2351,1180,1274,1316,665,2529,1985,584,744
1,MINOR,4257063,1,cyclone,2751,3400,1419,653,853,634,2447,3200,379,575
4,CATASTROPHIC,438804,1,cyclone,5539,6188,2729,2381,2950,3339,5396,6601,1327,1520
0,NONE,1721737,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2772180,0,earthquake,29884,31782,20023,18327,13718,12276,29738,22011,9168,9269
4,CATASTROPHIC,1862782,0,earthquake,20093,17064,15519,12294,9424,10402,20787,17313,5877,5414
2,MODERATE,2652256,0,earthquake,5463,6262,2618,2603,2972,1327,5474,5833,1326,1430
3,SEVERE,2323837,0,earthquake,11843,10931,6853,8029,4706,4683,10628,12886,2520,2353
4,CATASTROPHIC,248553,1,cyclone,2894,3446,1592,1425,1502,2079,3083,3852,759,969
4,CATASTROPHIC,557004,0,earthquake,4940,5069,3673,3476,2955,2958,6178,5488,1593,1512
2,MODERATE,2925786,1,cyclone,8598,8010,2713,2516,3391,1960,6947,8856,1306,1740
1,MINOR,4564481,1,cyclone,2970,3330,1332,819,925,651,3099,3824,455,504
0,NONE,306042,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,3581805,0,earthquake,32537,40185,22086,27165,17098,16801,33999,31804,11720,10891
3,SEVERE,557331,0,earthquake,2744,2475,1889,1583,1037,914,2945,2334,515,590
3,SEVERE,57943,0,earthquake,285,264,164,178,110,113,247,322,60,62
1,MINOR,4445365,0,earthquake,2088,1876,1679,924,1019,394,2560,2134,468,488
2,MODERATE,3453564,1,cyclone,8945,10463,3441,2684,4362,2746,7488,10452,2147,1795
2,MODERATE,1975013,0,earthquake,4849,4537,1944,1790,1924,933,4015,4301,1034,1143
4,CATASTROPHIC,956166,0,earthquake,9522,11201,6748,6471,5141,4705,11347,9557,3069,2652
1,MINOR,4593298,1,cyclone,2951,2893,1378,731,1253,780,2842,3230,397,542
4,CATASTROPHIC,716123,1,cyclone,8271,10084,4690,4020,4153,5806,9719,11577,1986,2856
4,CATASTROPHIC,2283820,1,cyclone,30237,27296,16456,8160,14812,15238,26857,38956,7070,8917
2,MODERATE,2626961,1,cyclone,6975,7532,2547,1910,3542,2228,6226,7759,1294,1571
4,CATASTROPHIC,828444,0,earthquake,7723,7093,5530,6516,4188,4067,9691,7941,2284,2585
2,MODERATE,2930363,1,cyclone,8719,9275,2976,2194,2941,2168,8006,8157,1466,1696
4,CATASTROPHIC,2918338,0,earthquake,31423,29471,17904,17993,16916,13470,31416,29528,7875,8288
3,SEVERE,4971574,1,cyclone,31289,33456,12471,9963,10908,14251,32233,39860,5081,6387
4,CATASTROPHIC,2905071,1,cyclone,34140,39756,19926,14256,16698,17267,44987,39491,10097,10498
1,MINOR,3065293,1,cyclone,2139,2105,1090,503,702,486,1975,2325,272,331
3,SEVERE,396743,1,cyclone,2547,2867,1358,906,1024,1175,2016,2989,394,496
3,SEVERE,4469787,0,earthquake,21153,25659,13655,15122,9947,8183,22351,26114,4721,4694
4,CATASTROPHIC,2719025,0,earthquake,29090,27614,19662,18961,12216,12513,23593,31265,6958,8933
2,MODERATE,4429195,0,earthquake,7514,9439,4858,3489,4503,2329,8853,9200,2232,2370
3,SEVERE,4287118,0,earthquake,25333,21847,12449,12166,7774,8035,20683,20390,4004,5186
0,NONE,3136391,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,114527,1,cyclone,1677,1630,840,623,730,907,1294,1771,384,452
2,MODERATE,1227017,0,earthquake,2678,2174,1285,985,1332,589,2432,2317,610,629
2,MODERATE,1128413,1,cyclone,3155,3570,1133,752,1530,721,2809,3219,564,591
3,SEVERE,4689323,1,cyclone,34910,34665,15012,11686,12489,13531,33005,37521,4987,4954
2,MODERATE,1343110,1,cyclone,3536,3951,1289,1214,1547,809,3355,3639,652,784
3,SEVERE,4160344,1,cyclone,23727,27497,12208,9656,9026,11530,26267,34904,3538,3952
0,NONE,812271,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1988527,1,cyclone,27124,29099,17679,11050,13048,14211,27894,32629,6182,8353
3,SEVERE,1849489,0,earthquake,9443,10061,5648,6261,3454,3277,9532,9176,1949,1844
3,SEVERE,3881862,0,earthquake,19465,18817,11409,11175,8428,7914,23789,19721,3668,4918
2,MODERATE,3913799,1,cyclone,10713,11096,3461,3032,3849,3019,10616,10137,2065,2192
1,MINOR,1315707,0,earthquake,689,676,370,256,287,145,582,557,122,145
3,SEVERE,3649090,1,cyclone,23441,22596,11027,7316,7637,10389,22228,28603,3752,4981
3,SEVERE,4903313,0,earthquake,21970,27387,15926,14103,10292,10276,23473,24677,5023,4572
3,SEVERE,3245082,1,cyclone,21092,26785,11389,8226,7219,10598,20138,22470,2549,3933
4,CATASTROPHIC,3141148,1,cyclone,31445,44722,16642,19504,19830,22902,43132,42508,9491,12206
4,CATASTROPHIC,1431483,0,earthquake,15065,14890,10569,10487,6965,5896,14537,14296,4347,4537
2,MODERATE,3365275,1,cyclone,9537,9112,3199,2536,4278,2471,10685,10153,1479,1930
3,SEVERE,1290151,0,earthquake,6055,5929,4457,3318,2046,2282,5457,6699,1243,1261
1,MINOR,1898713,0,earthquake,955,1177,595,408,367,201,1064,805,188,196
3,SEVERE,4475235,0,earthquake,21219,21884,14392,12878,8213,8635,20655,20286,3753,4506
1,MINOR,4519448,1,cyclone,2770,3469,1159,683,1281,614,2868,2977,391,626
1,MINOR,1806231,0,earthquake,707,866,487,402,348,167,759,864,205,208
0,NONE,1248515,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,418086,0,earthquake,757,821,502,344,396,205,805,794,244,197
2,MODERATE,4180541,0,earthquake,8237,9212,4177,4501,3999,2131,7688,9378,1915,2022
1,MINOR,4158063,0,earthquake,1723,2048,1242,737,804,432,1876,2290,462,467
2,MODERATE,58527,1,cyclone,149,159,56,50,74,40,134,153,26,38
2,MODERATE,679405,0,earthquake,1330,1291,686,679,791,322,1224,1446,342,316
4,CATASTROPHIC,4264704,0,earthquake,42568,44239,31322,24968,21073,21880,41851,34420,12600,13797
3,SEVERE,4387475,1,cyclone,32504,30098,13309,8566,9421,16044,33239,34462,3384,4563
0,NONE,4012650,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,976755,1,cyclone,7458,6422,2353,2048,2027,2713,7065,6996,844,1001
1,MINOR,554661,0,earthquake,236,291,149,103,101,57,249,243,49,51
3,SEVERE,3347424,0,earthquake,17901,17057,10049,9114,5167,5950,16083,18573,3312,3173
0,NONE,2954522,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,1696909,1,cyclone,11317,14774,4657,3162,3497,3922,13389,12720,2025,1964
